12045
01945
01968
01983
01990
01996
03042
03058
03119
03172
03253
04895
04916
04931
12529
14467
14469
14471
14542
14547
14550
14612
14621
14662
14712
14715
14727
14728
14770
14774
14793
14806
14913
15230
15320
16225
16244
16247
16278
16303
16306
16307
16348
16766
16775
16798
16816
16827
16831
16837
16845
16866
16909
16928
16949
17291
19309
19322
19336
19348
70173
70174
70176
70178
70180
70182
70184
70188
70190
70195
70199
70327
70329
70372
70378
70499
70565
70569
70629
70734
70806
71032
71034
71083
71126
71131
71332
71336
71364
71384
71522
71540
71543
71554
71560
71634
72622
72631
72636
72639
72660
73033
73054
73072
73087
73111
73272
73312
73430
73431
73432
73441
73450
73467
73479
73485
73488
73494
74072
74076
74078
74172
74177
74193
74214
74252
74255
74374
74523
74532
74572
74575
74579
74594
74677
74744
74936
89168
89561
89567
97877
97896
97922
97947
97950
97957
97990
68159
68167
68169
68307
69502
72160
72178
72186
72226
72250
72275
76133
76351
76437
76473
77836
72172
72175
72189
77709
77761
77793
77796
78048
78050
78052
78054
78098
78120
78224
78315
78333
78351
78355
78462
78464
72419
72511
72525
72534
72535
88045
88046
88069
88099
88147
88239
88260
88299
88319
80331
80333
80335
80337
80339
80538
80634
80689
80803
80805
80933
80939
81369
81475
81671
81677
81829
82008
82024
82054
82057
82327
82347
83022
83052
83071
83083
83093
83104
83119
83209
83301
83329
83342
83527
83536
83567
84072
84104
84405
84428
84432
84489
84524
84533
84546
84567
85049
85053
85072
85080
85095
85104
85125
32429
85129
85408
32457
32469
32545
32547
92339
84028
84030
84048
84056
84061
84066
84082
84100
84140
84160
84164
84307
84326
84332
84359
84364
84381
93077
93351
93471
94032
94234
94350
90602
91249
91275
91281
92224
92348
92670
92681
92703
95505
95652
95666
95682
95692
91077
91090
91278
91289
91301
91320
91332
91352
95028
95030
95111
95119
95138
95180
95185
95326
95355
95365
96047
96110
96117
96120
96145
96237
96242
96268
96332
96337
96355
96476
63739
63741
63755
63762
63791
63796
63828
63831
63869
96126
97494
97616
97618
97640
97645
97647
97650
97653
97769
97786
27568
27570
27572
28195
28201
28307
28325
28755
35510
35516
55252
61267
61276
65183
65185
65195
65199
65232
65307
65321
35037
35039
35041
35075
35080
35083
35117
35216
35236
35260
35282
35638
35683
35684
35708
36110
36304
65556
34117
34121
34123
34127
34212
34233
34260
34270
34286
34329
34359
34369
34385
34399
34454
34497
35088
35116
36169
36205
36214
36266
37213
37214
37242
37249
37276
37281
20095
20097
20535
21029
21037
21077
22359
27499
17033
17034
17036
17039
17087
17089
17091
17109
17121
17139
17154
17168
17179
17209
17438
17489
18055
18057
18209
18225
18230
18233
18356
19053
19069
19273
19303
23923
23936
21220
21244
21256
21272
21385
21706
21729
26121
26129
26160
26169
26180
26197
26409
26427
26506
26571
26817
26871
26901
27239
27259
27283
27318
27324
27336
29221
29331
29336
29339
29362
29364
29365
29369
29378
29392
29465
30159
30938
31079
31087
31099
31135
31167
37115
37431
37441
37449
38154
38170
38325
38350
48455
48465
48480
48499
49074
49082
49124
49186
49196
49214
40210
40211
40212
40215
40225
40589
40667
40668
40699
40764
41061
41515
41517
42103
50126
50127
50169
50321
50374
52152
52156
52372
53945
53539
54290
54294
54296
54314
54316
54317
23552
23570
23611
23701
23719
23795
23812
24103
24214
24354
24357
24787
24799
24980
25813
04703
04720
04736
04741
04746
07952
07985
08056
08058
08371
08393
09217
09526
01814
01904
04109
04420
04435
06108
